diag_id,context,curr_audio_id,res_audio_id,curr_text,res_text,curr_emotion,curr_speed,curr_volume,res_emotion,res_speed,res_volume
food_137,"A : Have you tried the new burger place on Main Street? B : Absolutely, I went there last night and it was mind-blowing! A : Oh, I've got to check it out this weekend, then!",food_137/c_0.wav,food_137/r_0.wav,"B: Their fries are just as good as their burgers, you know.  ",  Really? Then I must order both and give them a try!,neutral,normal,normal,cheerful,normal,normal
entertainment_268,"A : Did you see the latest episode of that new sci-fi show? It was absolutely mind-blowing! B : Yeah, I did! The special effects were out of this world, and the plot twists had me on the edge of my seat! A : I know, right? And how about that cliffhanger at the end? I can't wait for next week's episode.",entertainment_268/c_2.wav,entertainment_268/r_2.wav,B: I wonder how they're going to resolve that cliffhanger.  ,"  They always find a way, don't they? My guess is it's going to be epic, just like everything else they've done so far!",friendly,normal,normal,cheerful,normal,normal
weather_537,"A : Wow, it's such a beautiful day outside! B : I know, right? The sun is shining, and it feels fantastic to bask in it! A : Totally, it makes me want to go out and enjoy a nice picnic or something.",weather_537/c_0.wav,weather_537/r_0.wav,B: Do you think it will stay this nice for the weekend?  ,"  Hmm, the forecast mentioned a slight chance of rain, but I'm hopeful it'll pass.",neutral,slow,normal,neutral,slow,normal
shopping_28,"A : I absolutely love these new sneakers, they're exactly what I've been looking for! B : They really suit you! The color is perfect, and you got them on sale? That's awesome. A : Yeah, but I'm not sure about the price, I might have seen them cheaper somewhere else.",shopping_28/c_0.wav,shopping_28/r_0.wav,B: Should we look around some more then?  ,"  Yeah, let's take our time and make sure we're getting the best deal.",neutral,slow,normal,neutral,slow,normal
weather_267,"A : Can you believe this sunshine? It's absolutely gorgeous out! B : It surely is a beautiful day, makes you want to cancel all plans and soak up the sun, doesn't it? A : Oh absolutely, I've been waiting for this kind of weather to just go out and enjoy a nice long walk!",weather_267/c_0.wav,weather_267/r_0.wav,B: Looks like the weather might change later though.  ,  I hope it holds up at least until the evening; it'd be perfect for a dinner out on the patio.,neutral,normal,normal,friendly,normal,normal
technology_96,"A : I can't believe how smart home tech has advanced, turning lights on and off with just a voice command! B : Absolutely, and it's not just convenience, it's really changing the way we interact with our living spaces. A : Right? Next thing you know, we're having full-blown conversations with our refrigerators!",technology_96/c_0.wav,technology_96/r_0.wav,"B: Yeah, it’s fascinating to see how far we've come with technology.  ","  It really is, and there's still so much potential for growth.",neutral,normal,normal,neutral,normal,normal
school_127,"A : So I aced the test, can you believe it? I'm over the moon! B : That's amazing, congrats! You really worked hard for that grade. A : Yeah, it was a tough one, for sure.",school_127/c_1.wav,school_127/r_1.wav,B: Don't you think the curriculum is getting more challenging?  ,"  I do hope it's meant to prepare us better for the future, not just to stress us out.",sad,slow,quiet,friendly,slow,quiet
health_334,"A : So I’ve started this new yoga class and honestly, I feel amazing! B : That sounds great, I’ve heard yoga can do wonders for stress relief. A : Totally! And the instructor is so good, you should definitely join me next week.",health_334/c_1.wav,health_334/r_1.wav,"B: I’ll think about it, my schedule’s been pretty tight lately.  ","  Hey, no worries. Whenever you’re ready, the offer stands.",unfriendly,fast,loud,unfriendly,normal,normal
music_89,"A : Hey, have you heard the new album by The Weeknd? It's absolutely fire! B : Yes! I literally had it on repeat all day yesterday. Can't get enough of it. A : You know, it really shows his musical evolution. I'm impressed with the depth of the lyrics.",music_89/c_0.wav,music_89/r_0.wav,"B: It's quite a mix of genres, isn't it?  ","  Yeah, he blends them seamlessly. It's hard to categorize, but that's the beauty of it.",neutral,normal,normal,neutral,normal,normal
music_456,"A : I just found this amazing new band, and their beats are absolutely infectious! B : Really? That’s dope! What’s their name? I am always on the lookout for fresh sounds. A : They're called The Sonic Waves. You've got to listen to their latest album; it's a total game-changer!",music_456/c_2.wav,music_456/r_2.wav,B: I'll check them out for sure. What song do you recommend?  ,"  With that enthusiasm, dive into 'Electric Dreams'! It’ll absolutely electrify your senses!",friendly,normal,loud,cheerful,fast,loud
school_585,"A : Can you believe we’re almost done with the semester? B : I know, right? It flew by! Got any plans for the summer? A : I'm thinking about a road trip with some classmates!",school_585/c_2.wav,school_585/r_2.wav,B: That sounds like a good idea.  ,"  Hey, don't feel down, you should join us. It'll be an epic adventure!",sad,normal,quiet,friendly,normal,normal
book_401,"A : I just finished that new fantasy novel we were talking about, and wow, it was such a thrilling ride! B : I know right? The world-building was just out of this world and those plot twists had me on the edge of my seat the entire time! A : Absolutely, and the characters were so well-developed. I felt like they were my friends by the end of the book.",book_401/c_0.wav,book_401/r_0.wav,"B: So, do you think you'll lend it to me?  ","  Yeah, sure. I'll bring it over next time we meet up.",neutral,normal,normal,neutral,normal,normal
finance_381,"A : I just got the news that our investment portfolio has outperformed the market this year! B : That's incredible! We should definitely look into diversifying even more to keep the momentum going! A : Yeah, let's carefully consider our options; we want to continue making smart decisions.",finance_381/c_0.wav,finance_381/r_0.wav,B: So how do you suggest we proceed with the investment adjustments?  ,"  Well, I think we should start by reviewing our current holdings and seeing where we can rebalance.",neutral,normal,normal,friendly,normal,normal
shopping_494,"A : So I found this amazing sale going on at the mall today! B : That sounds fantastic! Did you get anything good? A : Oh, absolutely, I managed to get some great deals on a couple of designer shirts!",shopping_494/c_1.wav,shopping_494/r_1.wav,"B: That's so cool, are you going to wear one of them tonight?  ","  Most likely, I'm leaning toward the red one, it has a really unique pattern.",unfriendly,normal,normal,friendly,normal,normal
technology_279,"A : Can you believe how far we've come with virtual reality tech? It's like we're living in the future! B : Totally! I tried this new game yesterday, and it completely blew my mind. A : I can't wait to see what they'll think of next. Maybe something that lets us travel virtually?",technology_279/c_2.wav,technology_279/r_2.wav,B: I heard there might be new breakthroughs in AI soon.  ,"  That's amazing, really hoping it'll bring some positive changes to our daily lives.",friendly,normal,normal,cheerful,normal,normal
health_447,"A : I've been hitting the gym every day this week, feel like I'm on top of the world! B : That's awesome! Exercise definitely pumps up the endorphins, doesn't it? A : Absolutely, and I’ve been sleeping like a baby, it’s amazing!",health_447/c_2.wav,health_447/r_2.wav,B: I should probably start working out too.  ,  Absolutely! Let me know if you want any tips or a workout buddy!,friendly,fast,normal,cheerful,fast,loud
movie_221,"A : Did you see the latest superhero movie? It was absolutely thrilling! B : I missed it because my cat got sick and I had to rush him to the vet. A : Oh no, that's terrible. I hope your cat's doing better now?",movie_221/c_2.wav,movie_221/r_2.wav,"B: Yeah, he's recovering well, thankfully.  ","  I'm so relieved to hear that, let's plan for a movie night once everything has settled down.",friendly,slow,quiet,friendly,normal,normal
beauty_31,"A : Have you seen the new beauty salon that opened downtown? B : Yeah, I actually tried it out and got a fantastic facial treatment! A : That's awesome! They're offering a discount for their grand opening, right?",beauty_31/c_0.wav,beauty_31/r_0.wav,B: I'm thinking of booking a massage there next week.  ,"  Oh cool, let me know how it goes - I might book one too if it's good!",neutral,normal,normal,cheerful,normal,normal
work_112,"A : Can you believe we actually finished the project two weeks early? B : Absolutely, the team really pulled together and outdid themselves, it's astounding! A : Yeah, here’s hoping the clients will be just as thrilled with the results.",work_112/c_0.wav,work_112/r_0.wav,"B: So, should we start planning the follow-up meeting now or wait until after the feedback?  ","  I think it's wise to get a head start on it, let's pencil in a provisional date.",neutral,slow,normal,neutral,normal,normal
beauty_377,"A : I've tried that new facial cream and, wow, my skin's never looked better! B : Oh, that's awesome! I've been looking for a good skincare product. What's it called? A : It's the 'Glow and Shine' - you've got to give it a shot, it's a game changer!",beauty_377/c_2.wav,beauty_377/r_2.wav,B: I'm always cautious with new products though.  ,  Totally get it! Always good to do a patch test first or check the ingredients.,friendly,normal,normal,friendly,normal,normal
